id;macrogroup_name;macrogroup_id;education_level;fgos_code;institution_name;program_name;region;budget_seat;URL
538;Здравоохранение;7;ВО;31.05.01;Российский университет дружбы народов (РУДН);Лечебное дело;Москва;10;https://admission.rudn.ru/undergraduate/directions/programs/lechebnoe_delo_ochnaya102750_112726/111809/
539;Здравоохранение;7;ВО;33.05.01;Российский университет дружбы народов (РУДН);Фармация;Москва;21;https://admission.rudn.ru/undergraduate/directions/programs/farmatsiya_ochnaya105455_112730/111827/
540;Здравоохранение;7;ВО;31.05.01;Дальневосточный федеральный университет (ДВФУ);Лечебное дело;Владивосток;75;https://postupi.dvfu.ru/education/bakalavriat-spetsialitet/lechebnoe-delo/
541;Здравоохранение;7;ВО;33.05.01;Дальневосточный федеральный университет (ДВФУ);Клиническая и экспериментальная фармация;Владивосток;20;https://postupi.dvfu.ru/education/bakalavriat-spetsialitet/klinicheskaya-i-eksperimentalnaya-farmatsiya/
542;Здравоохранение;7;ВО;31.05.01;Российский биотехнологический университет (РОСБИОТЕХ);Лечебное дело;Москва;Да;https://rosbiotech.ru/abitur/bachelor/
543;Здравоохранение;7;ВО;31.05.01;Санкт‑Петербургский государственный университет (СПбГУ);Лечебное дело;Санкт-Петербург;50;https://spbu.ru/postupayushchim/programms/bakalavriat/lechebnoe-delo
544;Здравоохранение;7;ВО;33.05.01;Санкт‑Петербургский государственный университет (СПбГУ);Фармация;Санкт-Петербург;5;https://spbu.ru/postupayushchim/programms/bakalavriat/farmaciya
545;Здравоохранение;7;ВО;31.05.01;Астраханский государственный медицинский университет (Астраханский ГМУ);Лечебное дело;Астрахань;Да;https://astgmu.ru/abitur/bachelor/#abitur_vikon_spo_priem_list
546;Здравоохранение;7;ВО;31.05.02;Астраханский государственный медицинский университет (Астраханский ГМУ);Педиатрия;Астрахань;Да;https://astgmu.ru/abitur/bachelor/#abitur_vikon_spo_priem_list
547;Здравоохранение;7;ВО;33.05.01;Астраханский государственный медицинский университет (Астраханский ГМУ);Фармация;Астрахань;Да;https://astgmu.ru/abitur/bachelor/#abitur_vikon_spo_priem_list
548;Здравоохранение;7;ВО;31.05.01;Кабардино‑Балкарский государственный университет имени Х. М. Бербекова (КБГУ);Лечебное дело;Нальчик;Да;https://pk.kbsu.ru/wp-content/uploads/а-Перечень-направлений-подготовки_БАК_СПЕЦ_2025-2026-общеобразовательные-ВИ_в-ред-приказа-14_ЛНА-оот-27.03.2024_.pdf
549;Здравоохранение;7;ВО;31.05.02;Кабардино‑Балкарский государственный университет имени Х. М. Бербекова (КБГУ);Педиатрия;Нальчик;Да;https://pk.kbsu.ru/wp-content/uploads/а-Перечень-направлений-подготовки_БАК_СПЕЦ_2025-2026-общеобразовательные-ВИ_в-ред-приказа-14_ЛНА-оот-27.03.2024_.pdf
550;Здравоохранение;7;ВО;33.05.01;Кабардино‑Балкарский государственный университет имени Х. М. Бербекова (КБГУ);Фармация;Нальчик;Да;https://pk.kbsu.ru/wp-content/uploads/а-Перечень-направлений-подготовки_БАК_СПЕЦ_2025-2026-общеобразовательные-ВИ_в-ред-приказа-14_ЛНА-оот-27.03.2024_.pdf
551;Здравоохранение;7;ВО;31.05.02;Омская государственная медицинская академия (ОмГМУ);Педиатрия;Омск;176;https://omsk-osma.ru/postupayuschim/informaciya-priemnoy-komissii/abiturientam/specialitet-priemnaya-kampaniya-2025-goda/podrobnee-o-special-nostyah
552;Здравоохранение;7;ВО;31.05.01;Кемеровская государственная медицинская академия (КемГМА);Лечебное дело;Краснодар;Да;https://www.ksma.ru/abitur/special/
553;Здравоохранение;7;ВО;31.05.02;Кемеровская государственная медицинская академия (КемГМА);Педиатрия;Краснодар;Да;https://www.ksma.ru/abitur/special/
554;Здравоохранение;7;ВО;33.05.01;Кемеровская государственная медицинская академия (КемГМА);Фармация;Краснодар;Да;https://www.ksma.ru/abitur/special/
555;Здравоохранение;7;ВО;31.05.01;Самарский государственный медицинский университет (СамГМУ);Лечебное дело;Самара;Да;https://samsmu.ru/entrants/vo/profession/
556;Здравоохранение;7;ВО;31.05.02;Самарский государственный медицинский университет (СамГМУ);Педиатрия;Самара;Да;https://samsmu.ru/entrants/vo/profession/
557;Здравоохранение;7;ВО;33.05.01;Самарский государственный медицинский университет (СамГМУ);Фармация;Самара;Да;https://samsmu.ru/entrants/vo/profession/
558;Здравоохранение;7;ВО;31.05.01;Воронежский государственный медицинский университет имени Н. Н. Бурденко (ВГМУ им. Н. Н. Бурденко);Лечебное дело;Воронеж;Да;https://vrngmu.ru/upload/iblock/3ce/qyyv3dbiorodko69o3j0imitlo1tprhr.pdf
559;Здравоохранение;7;ВО;31.05.02;Воронежский государственный медицинский университет имени Н. Н. Бурденко (ВГМУ им. Н. Н. Бурденко);Педиатрия;Воронеж;Да;https://vrngmu.ru/upload/iblock/3ce/qyyv3dbiorodko69o3j0imitlo1tprhr.pdf
560;Здравоохранение;7;ВО;33.05.01;Воронежский государственный медицинский университет имени Н. Н. Бурденко (ВГМУ им. Н. Н. Бурденко);Фармация;Воронеж;Да;https://vrngmu.ru/upload/iblock/3ce/qyyv3dbiorodko69o3j0imitlo1tprhr.pdf
561;Здравоохранение;7;ВО;31.05.01;Ставропольский государственный медицинский университет (СтГМУ);Лечебное дело;Воронеж;Да;https://stgmu.ru/entrant/sub-20/
562;Здравоохранение;7;ВО;31.05.02;Ставропольский государственный медицинский университет (СтГМУ);Педиатрия;Воронеж;Да;https://stgmu.ru/entrant/sub-20/
563;Здравоохранение;7;ВО;31.05.01;Тульский государственный университет (ТулГУ);Лечебное дело;Тула;140;https://abitur71.tsu.tula.ru/program/31.05.01
564;Здравоохранение;7;ВО;31.05.02;Тульский государственный университет (ТулГУ);Педиатрия;Тула;24;https://abitur71.tsu.tula.ru/program/31.05.02
565;Здравоохранение;7;ВО;31.05.01;Новгородский государственный университет имени Ярослава Мудрого (НовГУ);Лечебное дело;Великий Новгород;154;https://www.novsu.ru/abitur/bachelor/directions_of_training_and_specialties/51718/
566;Здравоохранение;7;ВО;31.05.02;Новгородский государственный университет имени Ярослава Мудрого (НовГУ);Педиатрия;Великий Новгород;36;https://www.novsu.ru/abitur/bachelor/directions_of_training_and_specialties/223094/
567;Здравоохранение;7;ВО;33.05.01;Новгородский государственный университет имени Ярослава Мудрого (НовГУ);Фармация;Великий Новгород;20;https://www.novsu.ru/abitur/bachelor/directions_of_training_and_specialties/51720/
568;Здравоохранение;7;ВО;31.05.01;Крымский федеральный университет имени В. И. Вернадского (КФУ им. В. И. Вернадского);Лечебное дело;Симферопль;56;https://priem.cfuv.ru/bachelor/direction/
569;Здравоохранение;7;ВО;31.05.02;Крымский федеральный университет имени В. И. Вернадского (КФУ им. В. И. Вернадского);Педиатрия;Симферопль;100;https://priem.cfuv.ru/bachelor/direction/
570;Здравоохранение;7;ВО;31.05.01;Южно‑Уральский государственный медицинский университет (ЮУГМУ);Лечебное дело;Челябинск;Да;https://susmu.su/abitur/spesial/napravleniy-podgotovki/lechebnoe-delo/
571;Здравоохранение;7;ВО;31.05.02;Южно‑Уральский государственный медицинский университет (ЮУГМУ);Педиатрия;Челябинск;Да;https://susmu.su/abitur/spesial/napravleniy-podgotovki/pediatriya/
572;Здравоохранение;7;ВО;33.05.01;Южно‑Уральский государственный медицинский университет (ЮУГМУ);Фармация;Челябинск;Да;https://susmu.su/abitur/spesial/napravleniy-podgotovki/farmatsiya/
573;Здравоохранение;7;ВО;31.05.01;Красноярский государственный медицинский университет имени профессора В. Ф. Войно‑Ясенецкого (КрасГМУ);Лечебное дело;Красноярск;Да;http://abiturient.krasgmu.tilda.ws/generalmedicine
574;Здравоохранение;7;ВО;31.05.02;Красноярский государственный медицинский университет имени профессора В. Ф. Войно‑Ясенецкого (КрасГМУ);Педиатрия;Красноярск;Да;http://abiturient.krasgmu.tilda.ws/pediatry
575;Здравоохранение;7;ВО;33.05.01;Красноярский государственный медицинский университет имени профессора В. Ф. Войно‑Ясенецкого (КрасГМУ);Фармация;Красноярск;Да;http://abiturient.krasgmu.tilda.ws/pharmacy
576;Здравоохранение;7;ВО;31.05.01;Санкт‑Петербургский государственный педиатрический медицинский университет (СПбГПМУ);Лечебное дело;Санкт-Петербург;25;https://www.gpmu.org/userfiles/file/Abiturientam/2025/Кolichestvo%20mest%20dlya%20priema%2025-26(1).pdf
577;Здравоохранение;7;ВО;31.05.02;Санкт‑Петербургский государственный педиатрический медицинский университет (СПбГПМУ);Педиатрия;Санкт-Петербург;149;https://www.gpmu.org/userfiles/file/Abiturientam/2025/Кolichestvo%20mest%20dlya%20priema%2025-26(1).pdf
578;Здравоохранение;7;ВО;31.05.01;Приволжский исследовательский медицинский университет (ПИМУ);Лечебное дело;Нижний Новгород;111;https://pimunn.ru/priem-na-pervyy-kurs/General-medicine/
579;Здравоохранение;7;ВО;31.05.02;Приволжский исследовательский медицинский университет (ПИМУ);Педиатрия;Нижний Новгород;37;https://pimunn.ru/priem-na-pervyy-kurs/Pediatrics/
580;Здравоохранение;7;ВО;33.05.01;Приволжский исследовательский медицинский университет (ПИМУ);Фармация;Нижний Новгород;20;https://pimunn.ru/priem-na-pervyy-kurs/Pharmacy/
581;Здравоохранение;7;ВО;31.05.01;Сибирский государственный медицинский университет (СибГМУ);Лечебное дело;Томск;229;https://ssmu.ru/obrazovanie/programs/vrachebnaya-praktika/
582;Здравоохранение;7;ВО;31.05.02;Сибирский государственный медицинский университет (СибГМУ);Педиатрия;Томск;146;https://ssmu.ru/obrazovanie/programs/pediatrics/
583;Здравоохранение;7;ВО;33.05.01;Сибирский государственный медицинский университет (СибГМУ);Фармация;Томск;44;https://ssmu.ru/obrazovanie/programs/pharmacy/
584;Здравоохранение;7;ВО;31.05.01;Российский национальный исследовательский медицинский университет имени Н. И. Пирогова (РНИМУ им. Н. И. Пирогова);Лечебное дело;Москва;Да;https://rsmu.ru/academics/undergraduate/general-medicine
585;Здравоохранение;7;ВО;31.05.02;Российский национальный исследовательский медицинский университет имени Н. И. Пирогова (РНИМУ им. Н. И. Пирогова);Педиатрия;Москва;Да;https://rsmu.ru/academics/undergraduate/pediatrics
586;Здравоохранение;7;ВО;33.05.01;Российский национальный исследовательский медицинский университет имени Н. И. Пирогова (РНИМУ им. Н. И. Пирогова);Фармация;Москва;Да;https://rsmu.ru/academics/undergraduate/pharmacy
587;Здравоохранение;7;ВО;31.05.01;Ростовский государственный медицинский университет (РостГМУ);Лечебное дело;Ростов-на-Дону;Да;https://pk.rostgmu.ru/лечебное-дело-5/
588;Здравоохранение;7;ВО;31.05.02;Ростовский государственный медицинский университет (РостГМУ);Педиатрия;Ростов-на-Дону;Да;https://pk.rostgmu.ru/педиатрия-6/
589;Здравоохранение;7;ВО;33.05.01;Ростовский государственный медицинский университет (РостГМУ);Фармация;Ростов-на-Дону;Да;https://pk.rostgmu.ru/фармация-6/
590;Здравоохранение;7;ВО;31.05.01;Ульяновский государственный университет (УлГУ);Лечебное дело;Ульяновск;160;https://abiturient.ulsu.ru/tiles/documents/86
591;Здравоохранение;7;ВО;31.05.02;Ульяновский государственный университет (УлГУ);Педиатрия;Ульяновск;45;https://abiturient.ulsu.ru/tiles/documents/86
592;Здравоохранение;7;ВО;33.05.01;Ульяновский государственный университет (УлГУ);Фармация;Ульяновск;18;https://abiturient.ulsu.ru/tiles/documents/86
593;Здравоохранение;7;ВО;31.05.01;Ханты‑Мансийская государственная медицинская академия (ХМГМА);Лечебное дело;Ханты-Мансийск;30;https://hmgma.ru/priem/vo/spec-list/
594;Здравоохранение;7;ВО;31.05.01;Пензенский государственный университет (ПГУ);Лечебное дело;Пенза;69;https://www.pnzgu.ru/files/pnzgu.ru/abitur/2025/bak_spec/obschee_kolichestvo_mest_bs_s_cel.pdf
595;Здравоохранение;7;ВО;31.05.02;Пензенский государственный университет (ПГУ);Педиатрия;Пенза;7;https://www.pnzgu.ru/files/pnzgu.ru/abitur/2025/bak_spec/obschee_kolichestvo_mest_bs_s_cel.pdf
596;Здравоохранение;7;ВО;33.05.01;Пензенский государственный университет (ПГУ);Фармация;Пенза;11;https://www.pnzgu.ru/files/pnzgu.ru/abitur/2025/bak_spec/obschee_kolichestvo_mest_bs_s_cel.pdf
597;Здравоохранение;7;ВО;31.05.01;Марийский государственный университет (МарГУ);Лечебное дело;Саранск;18;https://mrsu.ru/upload/iblock/4f1/hnefj362gy0071z64mz36204g4xd00qp/Kolichestvo-mest-dlya-priyema-s-ukazaniem-osoboy_-tselevoy-i-otdelnoy-kvoty.pdf
598;Здравоохранение;7;ВО;31.05.01;Рязанский государственный медицинский университет имени академика И. П. Павлова (РязГМУ);Лечебное дело;Рязань;87;https://rzgmu.ru/images/upload/priem/priem_result_2025.pdf
599;Здравоохранение;7;ВО;31.05.01;Тульский государственный университет им. Л. Н. Толстого (ТулГУ);Лечебное дело;Тамбов;57;https://tsutmb.ru/abiturientu/bakalavriat/programs/lechebnoe-delo/
600;Здравоохранение;7;ВО;31.05.02;Тульский государственный университет им. Л. Н. Толстого (ТулГУ);Педиатрия;Тамбов;25;https://tsutmb.ru/abiturientu/bakalavriat/programs/pediatriya/
601;Здравоохранение;7;ВО;31.05.01;Амурская государственная медицинская академия (АмГМА);Лечебное дело;Барнаул;Да;https://asmu.ru/abitur/special/index.php?TAB=35517
602;Здравоохранение;7;ВО;31.05.02;Амурская государственная медицинская академия (АмГМА);Педиатрия;Барнаул;Да;https://asmu.ru/abitur/special/index.php?TAB=36693
603;Здравоохранение;7;ВО;33.05.01;Амурская государственная медицинская академия (АмГМА);Фармация;Барнаул;Да;https://asmu.ru/abitur/special/index.php?TAB=36696
604;Здравоохранение;7;ВО;33.05.01;Калмыцкий государственный университет имени Б. Б. Городовикова (КалмГУ);Фармация;Элиста;6;https://kalmgu.ru/obrazovanie/oop/farmaciya/
605;Здравоохранение;7;ВО;31.05.01;Петрозаводский государственный университет (ПетрГУ);Лечебное дело;Петрозаводск;Да;https://petrsu.ru/specialization/33
606;Здравоохранение;7;ВО;31.05.02;Петрозаводский государственный университет (ПетрГУ);Педиатрия;Петрозаводск;Да;https://petrsu.ru/specialization/34
607;Здравоохранение;7;ВО;33.05.01;Петрозаводский государственный университет (ПетрГУ);Фармация;Петрозаводск;Да;https://petrsu.ru/specialization/35
608;Здравоохранение;7;ВО;31.05.01;Читинская государственная медицинская академия (ЧГМА);Лечебное дело;Чита;246;https://chitgma.ru/abitur/special
609;Здравоохранение;7;ВО;31.05.01;Амурская государственная медицинская академия (АмГМА);Лечебное дело;Благовещенск;62;https://amurgma.ru/abitur/special/
610;Здравоохранение;7;ВО;31.05.01;Ивановский государственный медицинский университет (ИвГМУ);Лечебное дело;Иваново;Да;https://ivgmu.ru/articles/8
611;Здравоохранение;7;ВО;31.05.02;Ивановский государственный медицинский университет (ИвГМУ);Педиатрия;Иваново;Да;https://ivgmu.ru/articles/8
612;Здравоохранение;7;ВО;31.05.01;Кировский государственный медицинский университет (Кировский ГМУ);Лечебное дело;Киров;Да;https://kirovgma.ru/sites/default/files/files/2021/05/27/2808/specialnost_lechebnoe_delo_gotovo-27-05-2021-07.pdf
613;Здравоохранение;7;ВО;31.05.02;Кировский государственный медицинский университет (Кировский ГМУ);Педиатрия;Киров;Да;https://kirovgma.ru/sites/default/files/files/2021/05/27/2808/pediatriya_gotovo-27-05-2021-08.pdf
614;Здравоохранение;7;ВО;31.05.01;Новосибирский национальный исследовательский государственный университет (НГУ);Лечебное дело;Новосибирск;60;https://education.nsu.ru/medicine/
615;Здравоохранение;7;ВО;31.05.01;Елецкий государственный университет имени И. А. Бунина (ЕГУ им. И. А. Бунина);Лечебное дело;Елец;Да;https://files.elsu.ru/sveden_docs/files/232/310501_ld_ld_opop_834c8aaeba1dea4a958adaba2f9c3455.pdf
616;Здравоохранение;7;ВО;31.05.02;Елецкий государственный университет имени И. А. Бунина (ЕГУ им. И. А. Бунина);Педиатрия;Елец;Да;https://files.elsu.ru/sveden_docs/files/233/310502_p_p_opop_9f4db353352f3a9d46c00eeefca53584.pdf
617;Здравоохранение;7;ВО;33.05.01;Елецкий государственный университет имени И. А. Бунина (ЕГУ им. И. А. Бунина);Фармация;Елец;Да;https://files.elsu.ru/sveden_docs/files/234/330501_f_opop_2024_b5d0cde6ce69d8663e130699b627fdda.pdf
618;Здравоохранение;7;ВО;31.05.01;Смоленский государственный медицинский университет (СмолГМУ);Лечебное дело;Смоленск;Да;https://smolgmu.ru/sved1/annot/Discipliny/Discipliny_lechebnoe_delo.pdf
619;Здравоохранение;7;ВО;31.05.02;Смоленский государственный медицинский университет (СмолГМУ);Педиатрия;Смоленск;Да;https://smolgmu.ru/sved1/annot/Discipliny/Discipliny_pediatriya.pdf
620;Здравоохранение;7;ВО;33.05.01;Смоленский государственный медицинский университет (СмолГМУ);Фармация;Смоленск;Да;https://smolgmu.ru/sved1/annot/Discipliny/Discipliny_farmatsiya.pdf
621;Здравоохранение;7;ВО;31.05.01;Балтийский федеральный университет имени Иммануила Канта (БФУ им. И. Канта);Лечебное дело;Калининград;150;https://kantiana.ru/enrollee/programs/lechebnoe-delo2/
622;Здравоохранение;7;ВО;31.05.01;Нижегородский государственный университет им. Н. И. Лобачевского (ННГУ);Лечебное дело;Нижний Новгород;29;http://www.unn.ru/site/school/#/site/school/load/program.php?id=92&ac
623;Здравоохранение;7;СПО;34.02.01;Владивостокский базовый медицинский колледж (ВБМК);Сестринское дело;Уссурийск;150;https://vbmk1.ru/filialyi/ussur/abiturientam/
624;Здравоохранение;7;СПО;34.02.01;Волгоградский медицинский колледж (ВМК);Сестринское дело;Волгоград;Да;https://vlgmedcol.ru/abiturientu.html
625;Здравоохранение;7;СПО;34.02.01;Энгельсский медицинский колледж (ЭМК);Сестринское дело;Энгельс;Да;http://emk64.ru/abiturientu/
626;Здравоохранение;7;СПО;31.02.01;Энгельсский медицинский колледж (ЭМК);Лечебное дело;Энгельс;Да;http://emk64.ru/abiturientu/
627;Здравоохранение;7;СПО;34.02.01;Медицинский колледж имени И. П. Амосова (МК им. И. П. Амосова);Сестринское дело;Череповец;Да;https://spo35-amosov.gosuslugi.ru/spetsialnosti/340201-sestrinskoe-delo.html
628;Здравоохранение;7;СПО;31.02.01;Медицинский колледж имени И. П. Амосова (МК им. И. П. Амосова);Лечебное дело;Череповец;Да;https://spo35-amosov.gosuslugi.ru/spetsialnosti/310201-lechebnoe-delo-1.html
629;Здравоохранение;7;СПО;34.02.01;Ставропольский базовый медицинский колледж (СБМК);Сестринское дело;Старый Оскол;Да;https://stmedcollege.ru/file/Dokumenti/Перечень_специальностей_.pdf
630;Здравоохранение;7;СПО;31.02.01;Ставропольский базовый медицинский колледж (СБМК);Лечебное дело;Старый Оскол;Да;https://stmedcollege.ru/file/Dokumenti/Перечень_специальностей_.pdf
631;Здравоохранение;7;СПО;34.02.01;Евпаторийский медицинский колледж;Сестринское дело;Евпатория;Да;https://disk.yandex.ru/i/f8A42-xVrx1EWA
632;Здравоохранение;7;СПО;34.02.01;Ялтинский медицинский колледж;Сестринское дело;Ялта;Да;https://disk.yandex.ru/i/cxHe6fIzVIHWDg
633;Здравоохранение;7;СПО;31.02.01;Ялтинский медицинский колледж;Лечебное дело;Ялта;Да;https://disk.yandex.ru/i/FTGGd-90-hkSPw
634;Здравоохранение;7;СПО;31.02.01;Керченский медицинский колледж (КМК);Лечебное дело;Керчь;99;https://kerchenskiimedkolledzh.ru/about/education/
635;Здравоохранение;7;СПО;34.02.01;Керченский медицинский колледж (КМК);Сестринское дело;Керчь;248;https://kerchenskiimedkolledzh.ru/about/education/
636;Здравоохранение;7;СПО;31.02.01;Набережночелнинский медицинский колледж (НМК);Лечебное дело;Набережные Челны;113;https://www.nabmedkoll.ru/index.php/svedeniya-ob-obrazovatelnoj-organizaczii/obrazovanie/informaciyaorealizuemihprogrammah
637;Здравоохранение;7;СПО;34.02.01;Набережночелнинский медицинский колледж (НМК);Сестринское дело;Набережные Челны;225;https://www.nabmedkoll.ru/index.php/svedeniya-ob-obrazovatelnoj-organizaczii/obrazovanie/informaciyaorealizuemihprogrammah
638;Здравоохранение;7;СПО;31.02.01;Коломенский филиал Московского областного медицинского колледжа № 1 (КолМедКолледж);Лечебное дело;Апатиты;Да;https://kolamed.ru/svedeniya-ob-obrazovatelnoj-organizatsii/obrazovanie/realizuemye-obrazovatelnye-programmy/31-02-01-lechebnoe-delo-uglubljonnaya-podgotovka
639;Здравоохранение;7;СПО;34.02.01;Коломенский филиал Московского областного медицинского колледжа № 1 (КолМедКолледж);Сестринское дело;Апатиты;Да;https://kolamed.ru/svedeniya-ob-obrazovatelnoj-organizatsii/obrazovanie/realizuemye-obrazovatelnye-programmy/34-02-01-sestrinskoe-delo
640;Здравоохранение;7;СПО;31.02.01;Мурманский медицинский колледж (ММК);Лечебное дело;Мурманск;Да;https://murmedic.ru/?page_id=1991
641;Здравоохранение;7;СПО;34.02.01;Мурманский медицинский колледж (ММК);Сестринское дело;Мурманск;Да;https://murmedic.ru/?page_id=1991
642;Здравоохранение;7;СПО;31.02.01;Астраханский государственный медицинский университет (Астраханский ГМУ);Лечебное дело;Астрахань;Да;https://astgmu.ru/sveden/education/programs/lechebnoe-delo-prikaz-minobrnauki-rossii-ot-12.05.2014-n-514-31.02.01.html
643;Здравоохранение;7;СПО;34.02.01;Астраханский государственный медицинский университет (Астраханский ГМУ);Сестринское дело;Астрахань;Да;https://astgmu.ru/sveden/education/programs/sestrinskoe-delo-34.02.01.html
644;Здравоохранение;7;СПО;31.02.01;Калужский базовый медицинский колледж (КБМК);Лечебное дело;Кимры;Да;https://kmk-69.ru/ld
645;Здравоохранение;7;СПО;34.02.01;Калужский базовый медицинский колледж (КБМК);Сестринское дело;Кимры;Да;https://kmk-69.ru/sd
646;Здравоохранение;7;СПО;31.02.01;Муромский медцинский колледж;Лечебное дело;Муром;Да;https://drive.google.com/file/d/1BKRs3_sapmx26c2l2OJsgYTUVouZz6dY/view
647;Здравоохранение;7;СПО;34.02.01;Муромский медцинский колледж;Сестринское дело;Муром;Да;https://drive.google.com/file/d/18y1g-SGEDC0_XgaO3Ibw-CXvuLnlrhNf/view
648;Здравоохранение;7;СПО;31.02.01;Владимирский базовый медицинский колледж (ВБМК);Лечебное дело;Владимир;50;https://vbmk33.ru/index/abiturientu/0-48
649;Здравоохранение;7;СПО;34.02.01;Владимирский базовый медицинский колледж (ВБМК);Сестринское дело;Владимир;50;https://vbmk33.ru/index/abiturientu/0-48
650;Здравоохранение;7;СПО;31.02.01;Рязанский медицинский колледж (РМК);Лечебное дело;Ковров;Да;https://med-kol.ru/images/2017/Svetik/obrazovanie14.11/prog02.pdf
651;Здравоохранение;7;СПО;34.02.01;Рязанский медицинский колледж (РМК);Сестринское дело;Ковров;Да;https://med-kol.ru/images/2017/Svetik/obrazovanie14.11/prog02.pdf
652;Здравоохранение;7;СПО;31.02.01;Тамбовский областной медицинский колледж (ТОМК);Лечебное дело;Тамбов;Да;https://medkol.68edu.ru/abiturientu-2/spetsialnosti.html
653;Здравоохранение;7;СПО;34.02.01;Тамбовский областной медицинский колледж (ТОМК);Сестринское дело;Тамбов;Да;https://medkol.68edu.ru/abiturientu-2/spetsialnosti.html
654;Здравоохранение;7;СПО;34.02.01;Московский областной медицинский колледж № 1 (МОМК № 1);Сестринское дело;Москва;Да;https://www.mkramn.ru/sveden/education/spo/
655;Здравоохранение;7;СПО;31.02.01;Кашинский филиал Тверского медицинского колледжа (КашМК);Лечебное дело;Кашин;Да;https://kashmu.nubex.ru/sveden/education/program_10787.html#edu_programs_main_description
656;Здравоохранение;7;СПО;34.02.01;Кашинский филиал Тверского медицинского колледжа (КашМК);Сестринское дело;Кашин;Да;https://kashmu.nubex.ru/sveden/education/program_4909.html#edu_programs_main_description
657;Здравоохранение;7;СПО;34.02.01;Ухтинский медицинский колледж (УМК);Сестринское дело;Ухта;Да;http://medkol-ukhta.ru/realizuemye-programmy
658;Здравоохранение;7;СПО;31.02.01;Ухтинский медицинский колледж (УМК);Лечебное дело;Ухта;Да;http://medkol-ukhta.ru/realizuemye-programmy
659;Здравоохранение;7;СПО;31.02.01;Сергиево‑Посадский филиал Московского областного медицинского колледжа № 1 (СПФ МОМК № 1);Лечебное дело;Сургут;Да;https://sielom.ru/specialties/65
660;Здравоохранение;7;СПО;34.02.01;Сергиево‑Посадский филиал Московского областного медицинского колледжа № 1 (СПФ МОМК № 1);Сестринское дело;Сургут;Да;https://sielom.ru/specialties/23
661;Здравоохранение;7;СПО;31.02.01;Йошкар‑Олинский медицинский колледж (ЙОМК);Лечебное дело;Йошкар-Ола;Да;http://edu.mari.ru/prof/imk/DocLib5/Лечебное%20дело.aspx
662;Здравоохранение;7;СПО;34.02.01;Йошкар‑Олинский медицинский колледж (ЙОМК);Сестринское дело;Йошкар-Ола;Да;http://edu.mari.ru/prof/imk/DocLib5/Сестринское%20дело.aspx
663;Здравоохранение;7;СПО;31.02.01;Новочеркасский медицинский колледж;Лечебное дело;Новочеркасск;Да;https://novmedkol.ru/about/education/
664;Здравоохранение;7;СПО;34.02.01;Новочеркасский медицинский колледж;Сестринское дело;Новочеркасск;Да;https://novmedkol.ru/about/education/
665;Здравоохранение;7;СПО;31.02.01;Лесосибирский медицинский техникум (ЛМТ);Лечебное дело;Лесосибирск;Да;https://lesmt.ru/abitur/specialties/31-02-01-lechebnoe-delo/
666;Здравоохранение;7;СПО;34.02.01;Лесосибирский медицинский техникум (ЛМТ);Сестринское дело;Лесосибирск;Да;https://lesmt.ru/upload/medialibrary/8f7/f46f5jbz63dhnrbya9yc1ey3eve5hi9f/Сестринское%20дело.pdf
667;Агро и пищевые технологии;8;СПО;35.02.05;Санкт-Петербургский государственный аграрный университет;Агрономия;Санкт-Петербург;Да;https://spbgau.ru/abitur/specialties/35-02-05-agronomiya/
668;Агро и пищевые технологии;8;СПО;36.02.01;Санкт-Петербургский государственный аграрный университет;Ветеринария;Санкт-Петербург;Да;https://spbgau.ru/abitur/specialties/36-02-01-veterinariya/
669;Агро и пищевые технологии;8;ВО;35.03.06;Санкт-Петербургский государственный аграрный университет;Технические системы в агробизнесе;Санкт-Петербург;Да;https://spbgau.ru/abitur/specialties/35-03-06-agroinzheneriya-tekhnicheskie-sistemy-v-agrobiznese/
670;Агро и пищевые технологии;8;ВО;35.03.06;Санкт-Петербургский государственный аграрный университет;Электрооборудование и электротехнологии;Санкт-Петербург;Да;https://spbgau.ru/abitur/specialties/35-03-06-agroinzheneriya-elektrooborudovanie-i-elektrotekhnologii/
671;Агро и пищевые технологии;8;ВО;35.03.06;Сибирский государственный университет инженерии и биотехнологий;Агроинженерия;Новосибирск;Да;https://универбиотех.рф/speciality/35.03.06/381/
672;Агро и пищевые технологии;8;ВО;35.03.06;Казанский государственный аграрный университет;ТЕХНИЧЕСКИЙ СЕРВИС В АГРОПРОМЫШЛЕННОМ КОМПЛЕКСЕ;Казань;Да;https://priem.kazgau.ru/spec/
673;Агро и пищевые технологии;8;ВО;35.03.06;Казанский государственный аграрный университет;ТЕХНИЧЕСКИЕ И РОБОТИЗИРОВАННЫЕ СИСТЕМЫ В АГРОПРОМЫШЛЕННОМ КОМПЛЕКСЕ;Казань;Да;https://priem.kazgau.ru/spec/
674;Агро и пищевые технологии;8;ВО;36.05.01;Казанский государственный аграрный университет;Ветеринария;Казань;Да;https://priem.kazgau.ru/spec/
675;Агро и пищевые технологии;8;СПО;43.02.15;Княгининский университет;Поварское и кондитерское дело;Княгинино;Да;https://ngieu.ru/spo-cookery-and-confectionery/
676;Агро и пищевые технологии;8;ВО;35.03.06;Княгининский университет;Инновационные технологии в агроиндустрии;Княгинино;Да;https://ngieu.ru/bac-agroinnovtech/
